,Base,Target,Look Back,Reg,%,Time,Results
0,Economia,Urbano,1,24,0.767528210154,206.637164116,"[[ 0.61806504]
 [ 0.74246031]
 [ 0.96519674]
 [ 0.82606906]
 [ 0.27439518]
 [ 0.77200734]
 [ 0.70559977]
 [ 0.91132731]
 [ 0.92168052]
 [ 0.92388289]
 [ 0.9388542 ]
 [ 0.62774756]
 [ 0.48500794]
 [ 0.96401987]
 [ 0.94393174]
 [ 0.48452985]
 [ 0.98724714]
 [ 0.72348531]]"
1,Economia,Urbano,2,24,0.74658687389,229.519399166,"[[ 0.        ]
 [ 0.48175405]
 [ 0.91229502]
 [ 0.96776234]
 [ 0.        ]
 [ 0.890259  ]
 [ 0.96286888]
 [ 0.99027497]
 [ 0.96251553]
 [ 0.94544095]
 [ 0.93286304]
 [ 0.42458193]
 [ 0.71502451]
 [ 0.95518728]
 [ 0.96594709]
 [ 0.8226521 ]
 [ 0.80032736]
 [ 0.70880965]]"
2,Economia,Urbano,3,24,0.769206111765,390.171288967,"[[ 0.34526686]
 [ 0.86854256]
 [ 0.92334861]
 [ 0.78571134]
 [ 0.32641485]
 [ 0.80088265]
 [ 0.81493669]
 [ 0.99666348]
 [ 0.95886557]
 [ 0.9377937 ]
 [ 0.91100761]
 [ 0.52459756]
 [ 0.18876243]
 [ 0.97120655]
 [ 0.9816606 ]
 [ 0.62286323]
 [ 0.93893442]
 [ 0.94825127]]"
